an_vec_0,an_vec_1,an_vec_2,an_vec_3,an_vec_4,an_vec_5,an_vec_6,an_vec_7,an_vec_8,an_vec_9,an_vec_10,an_vec_11,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,fill_r,fill_g,fill_b,svg_fill_r,svg_fill_g,svg_fill_b,diff_fill_r,diff_fill_g,diff_fill_b,rel_height,rel_width,rel_x_position,rel_y_position,rel_x_position_to_animations,rel_y_position_to_animations,nr_paths_svg,rating_0,rating_1,rating_2,rating_3
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.36995516654807925,-1.0,-1.0,0.47775520484808576,0.4977507266578434,1.7379612882687971,-1.249104045110378,-0.19962626201910305,1.6854129995006268,0.5070970119545885,-0.2010089857250773,-0.25887494057473753,0.019933711307105584,0.11238236108331011,0.427796155755419,0.5845774105672512,-0.7172076836828071,-0.7468703484402205,-0.6729309143203632,0.6931979436584688,1.075940395459519,1.2424225982785706,0.10592542796516699,0.6055008522787096,0.3927090132960757,1.0782843209447042,-0.024426391737693873,0.6263141886070847,0.02122996378390007,1,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.24635083684308,0.4414327495397288,-0.3684725632867454,0.21916395869693203,0.835400008920284,-1.0430203000683966,2.176880017190801,-0.3521898907282153,-0.04225857377044094,-0.6849315079719792,-0.9284088572492858,-0.793431006088086,-0.584584513104966,-0.7172076836828071,-0.7468703484402205,-0.6729309143203632,-0.4303996955999552,-0.25207177815512316,-0.11352301176954202,-0.9319913709156737,-0.8806999850485663,-1.6120480274066464,-1.9266083683048523,-1.9107674805137402,-2.0294201505614207,0.02122996378390007,1,1,1,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3377407671331422,0.6345624596064585,1.5454253879840834,-1.272139218270468,-0.3082024162558784,1.646020317227049,0.4309308198046779,-0.1962194611137539,-0.34656409817664396,-0.013041832457926937,0.11238236108331011,0.427796155755419,0.5845774105672512,-0.7172076836828071,-0.7468703484402205,-0.6729309143203632,0.6931979436584688,1.075940395459519,1.2424225982785706,0.10586612737843583,0.6055008522787096,0.3927090132960757,0.7824914435199192,-0.024426391737693873,0.3648914414091989,0.02122996378390007,1,1,1,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47775520484808576,0.4977507266578434,1.7379612882687971,-1.249104045110378,-0.19962626201910305,1.6854129995006268,0.5070970119545885,-0.2010089857250773,-0.25887494057473753,0.019933711307105584,0.11238236108331011,0.427796155755419,0.5845774105672512,-0.7172076836828071,-0.7468703484402205,-0.6729309143203632,0.6931979436584688,1.075940395459519,1.2424225982785706,0.10592542796516699,0.6055008522787096,0.3927090132960757,1.0782843209447042,-0.024426391737693873,0.6263141886070847,0.02122996378390007,1,1,1,0
0,1,0,0,0,0,-1.0,-1.0,0.7951935655656966,-1.0,-1.0,-1.0,0.3377407671331422,0.6345624596064585,1.5454253879840834,-1.272139218270468,-0.3082024162558784,1.646020317227049,0.4309308198046779,-0.1962194611137539,-0.34656409817664396,-0.013041832457926937,0.11238236108331011,0.427796155755419,0.5845774105672512,-0.7172076836828071,-0.7468703484402205,-0.6729309143203632,0.6931979436584688,1.075940395459519,1.2424225982785706,0.10586612737843583,0.6055008522787096,0.3927090132960757,0.7824914435199192,-0.024426391737693873,0.3648914414091989,0.02122996378390007,1,1,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47775520484808576,0.4977507266578434,1.7379612882687971,-1.249104045110378,-0.19962626201910305,1.6854129995006268,0.5070970119545885,-0.2010089857250773,-0.25887494057473753,0.019933711307105584,0.11238236108331011,0.427796155755419,0.5845774105672512,-0.7172076836828071,-0.7468703484402205,-0.6729309143203632,0.6931979436584688,1.075940395459519,1.2424225982785706,0.10592542796516699,0.6055008522787096,0.3927090132960757,1.0782843209447042,-0.024426391737693873,0.6263141886070847,0.02122996378390007,1,1,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08912768694260878,1.5350150191438836,1.7147031187678416,-0.5799825222879974,-1.755613239546029,2.13463759736325,1.9403686877853012,-0.14001152636758032,1.57080260604006,0.5363892506025628,0.6376414806156483,-1.010284427350017,-0.8358996929597416,1.0911771594959787,1.257051610324473,1.3940463970591597,-0.18169058308275066,-2.1265518004695605,-2.138766874930522,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,1,1,1,0
0,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0.8444218515250481,0.7579544029403025,-0.03483717324072012,1.2063975777990956,0.9535486101778485,0.17105230626671197,0.01686635477178429,0.18862348151052147,2.6977832499091137,0.045553209136126795,1.469740573846648,4.4057275086240635,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,1,0,0,0
0,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0.420571580830845,0.25891675029296335,0.19419077703987891,1.0822444657750545,1.8183240310192594,-0.6191401953385839,-0.12681212656013802,0.8216036569736027,0.3005881328509236,1.9735282138339008,-0.8642758205922427,-0.918595454281278,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,-0.3499621542322532,2.6002403182735048,0.39140593931524736,0.5186164975740367,-0.0256524964186331,0.013492419493363458,0.24422482356329137,1,1,1,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08912768694260878,1.5350150191438836,1.7147031187678416,-0.5799825222879974,-1.755613239546029,2.13463759736325,1.9403686877853012,-0.14001152636758032,1.57080260604006,0.5363892506025628,0.6376414806156483,-1.010284427350017,-0.8358996929597416,1.0911771594959787,1.257051610324473,1.3940463970591597,-0.18169058308275066,-2.1265518004695605,-2.138766874930522,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,1,1,1,0
0,1,0,0,0,0,-1.0,-1.0,0.13436424411240122,-1.0,-1.0,-1.0,-0.03483717324072012,1.2063975777990956,0.9535486101778485,0.17105230626671197,0.01686635477178429,0.18862348151052147,2.6977832499091137,0.045553209136126795,1.469740573846648,4.4057275086240635,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,1,1,1,0
1,0,0,0,0,0,0.8474337369372327,0.763774618976614,-1.0,-1.0,-1.0,-1.0,0.19419077703987891,1.0822444657750545,1.8183240310192594,-0.6191401953385839,-0.12681212656013802,0.8216036569736027,0.3005881328509236,1.9735282138339008,-0.8642758205922427,-0.918595454281278,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,-0.3499621542322532,2.6002403182735048,0.39140593931524736,0.5186164975740367,-0.0256524964186331,0.013492419493363458,0.24422482356329137,1,0,0,0
1,0,0,0,0,0,0.9560342718892494,0.9478274870593494,-1.0,-1.0,-1.0,-1.0,0.08912768694260878,1.5350150191438836,1.7147031187678416,-0.5799825222879974,-1.755613239546029,2.13463759736325,1.9403686877853012,-0.14001152636758032,1.57080260604006,0.5363892506025628,0.6376414806156483,-1.010284427350017,-0.8358996929597416,1.0911771594959787,1.257051610324473,1.3940463970591597,-0.18169058308275066,-2.1265518004695605,-2.138766874930522,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,1,1,1,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.05655136772680869,-1.0,-1.0,-0.03483717324072012,1.2063975777990956,0.9535486101778485,0.17105230626671197,0.01686635477178429,0.18862348151052147,2.6977832499091137,0.045553209136126795,1.469740573846648,4.4057275086240635,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,1,1,1,1
0,1,0,0,0,0,-1.0,-1.0,0.08487199515892163,-1.0,-1.0,-1.0,0.19419077703987891,1.0822444657750545,1.8183240310192594,-0.6191401953385839,-0.12681212656013802,0.8216036569736027,0.3005881328509236,1.9735282138339008,-0.8642758205922427,-0.918595454281278,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,-0.3499621542322532,2.6002403182735048,0.39140593931524736,0.5186164975740367,-0.0256524964186331,0.013492419493363458,0.24422482356329137,1,1,1,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08912768694260878,1.5350150191438836,1.7147031187678416,-0.5799825222879974,-1.755613239546029,2.13463759736325,1.9403686877853012,-0.14001152636758032,1.57080260604006,0.5363892506025628,0.6376414806156483,-1.010284427350017,-0.8358996929597416,1.0911771594959787,1.257051610324473,1.3940463970591597,-0.18169058308275066,-2.1265518004695605,-2.138766874930522,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,1,1,1,0
0,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0.23796462709189137,0.5442292252959519,-0.03483717324072012,1.2063975777990956,0.9535486101778485,0.17105230626671197,0.01686635477178429,0.18862348151052147,2.6977832499091137,0.045553209136126795,1.469740573846648,4.4057275086240635,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,1,1,1,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19419077703987891,1.0822444657750545,1.8183240310192594,-0.6191401953385839,-0.12681212656013802,0.8216036569736027,0.3005881328509236,1.9735282138339008,-0.8642758205922427,-0.918595454281278,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,-0.3499621542322532,2.6002403182735048,0.39140593931524736,0.5186164975740367,-0.0256524964186331,0.013492419493363458,0.24422482356329137,1,1,1,0
0,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0.23604808973743452,0.1031660342307158,0.08912768694260878,1.5350150191438836,1.7147031187678416,-0.5799825222879974,-1.755613239546029,2.13463759736325,1.9403686877853012,-0.14001152636758032,1.57080260604006,0.5363892506025628,0.6376414806156483,-1.010284427350017,-0.8358996929597416,1.0911771594959787,1.257051610324473,1.3940463970591597,-0.18169058308275066,-2.1265518004695605,-2.138766874930522,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,0,0,0,0
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.03483717324072012,1.2063975777990956,0.9535486101778485,0.17105230626671197,0.01686635477178429,0.18862348151052147,2.6977832499091137,0.045553209136126795,1.469740573846648,4.4057275086240635,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,1,1,1,0
0,1,0,0,0,0,-1.0,-1.0,0.396058242610681,-1.0,-1.0,-1.0,0.19419077703987891,1.0822444657750545,1.8183240310192594,-0.6191401953385839,-0.12681212656013802,0.8216036569736027,0.3005881328509236,1.9735282138339008,-0.8642758205922427,-0.918595454281278,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,-0.3499621542322532,2.6002403182735048,0.39140593931524736,0.5186164975740367,-0.0256524964186331,0.013492419493363458,0.24422482356329137,1,1,1,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08912768694260878,1.5350150191438836,1.7147031187678416,-0.5799825222879974,-1.755613239546029,2.13463759736325,1.9403686877853012,-0.14001152636758032,1.57080260604006,0.5363892506025628,0.6376414806156483,-1.010284427350017,-0.8358996929597416,1.0911771594959787,1.257051610324473,1.3940463970591597,-0.18169058308275066,-2.1265518004695605,-2.138766874930522,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,1,1,0,0
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.03483717324072012,1.2063975777990956,0.9535486101778485,0.17105230626671197,0.01686635477178429,0.18862348151052147,2.6977832499091137,0.045553209136126795,1.469740573846648,4.4057275086240635,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,1,1,0,0
0,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0.6229016948897019,0.7417869892607294,0.19419077703987891,1.0822444657750545,1.8183240310192594,-0.6191401953385839,-0.12681212656013802,0.8216036569736027,0.3005881328509236,1.9735282138339008,-0.8642758205922427,-0.918595454281278,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,-0.3499621542322532,2.6002403182735048,0.39140593931524736,0.5186164975740367,-0.0256524964186331,0.013492419493363458,0.24422482356329137,1,1,0,0
0,1,0,0,0,0,-1.0,-1.0,0.793340083761663,-1.0,-1.0,-1.0,0.08912768694260878,1.5350150191438836,1.7147031187678416,-0.5799825222879974,-1.755613239546029,2.13463759736325,1.9403686877853012,-0.14001152636758032,1.57080260604006,0.5363892506025628,0.6376414806156483,-1.010284427350017,-0.8358996929597416,1.0911771594959787,1.257051610324473,1.3940463970591597,-0.18169058308275066,-2.1265518004695605,-2.138766874930522,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,1,0,0,0
1,0,0,0,0,0,0.8219540423197268,0.4850346279309453,-1.0,-1.0,-1.0,-1.0,-0.03483717324072012,1.2063975777990956,0.9535486101778485,0.17105230626671197,0.01686635477178429,0.18862348151052147,2.6977832499091137,0.045553209136126795,1.469740573846648,4.4057275086240635,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,1.5992429502209666,2.394086225780841,0.3817632071067805,0.5155057592915809,-0.03472565670867945,0.010589031634878544,0.24422482356329137,0,0,0,0
0,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0.2616214829446579,0.00045171488507100843,0.19419077703987891,1.0822444657750545,1.8183240310192594,-0.6191401953385839,-0.12681212656013802,0.8216036569736027,0.3005881328509236,1.9735282138339008,-0.8642758205922427,-0.918595454281278,-1.1424033133550533,-0.8619110338550116,0.10380054475811516,1.0911771594959787,1.257051610324473,1.3940463970591597,-2.103357573590149,-1.965204527039744,-1.0489414313404504,-0.3499621542322532,2.6002403182735048,0.39140593931524736,0.5186164975740367,-0.0256524964186331,0.013492419493363458,0.24422482356329137,1,0,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.8444218515250481,-1.0,-1.0,1.181943027258238,0.5153849395821737,-0.9957340671083157,-1.3175372047812401,0.8267449713286215,-0.7864986402386885,-0.519683974075693,0.22315315460009982,0.5180807873895956,-0.1936694533641376,0.24856065133243482,-1.2271378486119475,-0.8796066807605721,0.6722596250580992,-0.9805904741029166,-0.7717609367352467,-0.26769805702687555,-0.5325825827398358,-0.3727789675848159,-0.6016875775763888,-0.8993002092973074,1.3395428679164032,-0.3945421160711643,1.8177891860659363,0.01147940364720856,-0.1460161810506434,1,1,1,1
0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.4113313233098266,0.27600554218211365,-0.6857496058369223,-1.2957400705731497,0.9790597318232005,-0.7183410405785301,-0.4626668221496083,0.17203349057515196,0.6403851327042147,-0.1635097191508088,0.24856065133243482,-1.2271378486119475,-0.8796066807605721,0.6722596250580992,-0.9805904741029166,-0.7717609367352467,-0.26769805702687555,-0.5325825827398358,-0.3727789675848159,-0.6016875775763891,-0.8993002092973074,1.3395428679164032,0.9139008156958836,1.8177891860659363,1.6830566470410553,-0.1460161810506434,1,1,1,1
0,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9523425189383491,0.7663844397366065,-1.235943493554835,-1.3374646814972615,0.7015425306276061,-0.8240428363728114,-0.615489938152312,0.21913069297937227,0.4564705542035902,-0.2514314932449984,0.24856065133243482,-1.2271378486119475,-0.8796066807605721,0.6722596250580992,-0.9805904741029166,-0.7717609367352467,-0.26769805702687555,-0.5325825827398358,-0.3727789675848159,-0.6016875775763885,-0.8993002092973074,1.3395428679164032,-1.7029850478382116,1.8177891860659363,-1.6600978397466388,-0.1460161810506434,1,1,1,1
0,1,0,0,0,0,-1.0,-1.0,0.13436424411240122,-1.0,-1.0,-1.0,1.181943027258238,0.5153849395821737,-0.9957340671083157,-1.3175372047812401,0.8267449713286215,-0.7864986402386885,-0.519683974075693,0.22315315460009982,0.5180807873895956,-0.1936694533641376,0.24856065133243482,-1.2271378486119475,-0.8796066807605721,0.6722596250580992,-0.9805904741029166,-0.7717609367352467,-0.26769805702687555,-0.5325825827398358,-0.3727789675848159,-0.6016875775763888,-0.8993002092973074,1.3395428679164032,-0.3945421160711643,1.8177891860659363,0.01147940364720856,-0.1460161810506434,1,1,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.8474337369372327,-1.0,-1.0,1.4113313233098266,0.27600554218211365,-0.6857496058369223,-1.2957400705731497,0.9790597318232005,-0.7183410405785301,-0.4626668221496083,0.17203349057515196,0.6403851327042147,-0.1635097191508088,0.24856065133243482,-1.2271378486119475,-0.8796066807605721,0.6722596250580992,-0.9805904741029166,-0.7717609367352467,-0.26769805702687555,-0.5325825827398358,-0.3727789675848159,-0.6016875775763891,-0.8993002092973074,1.3395428679164032,0.9139008156958836,1.8177891860659363,1.6830566470410553,-0.1460161810506434,1,1,0,0
0,0,1,0,0,0,-1.0,-1.0,-1.0,0.763774618976614,-1.0,-1.0,0.9523425189383491,0.7663844397366065,-1.235943493554835,-1.3374646814972615,0.7015425306276061,-0.8240428363728114,-0.615489938152312,0.21913069297937227,0.4564705542035902,-0.2514314932449984,0.24856065133243482,-1.2271378486119475,-0.8796066807605721,0.6722596250580992,-0.9805904741029166,-0.7717609367352467,-0.26769805702687555,-0.5325825827398358,-0.3727789675848159,-0.6016875775763885,-0.8993002092973074,1.3395428679164032,-1.7029850478382116,1.8177891860659363,-1.6600978397466388,-0.1460161810506434,1,1,0,0
0,1,0,0,0,0,-1.0,-1.0,0.9560342718892494,-1.0,-1.0,-1.0,1.181943027258238,0.5153849395821737,-0.9957340671083157,-1.3175372047812401,0.8267449713286215,-0.7864986402386885,-0.519683974075693,0.22315315460009982,0.5180807873895956,-0.1936694533641376,0.24856065133243482,-1.2271378486119475,-0.8796066807605721,0.6722596250580992,-0.9805904741029166,-0.7717609367352467,-0.26769805702687555,-0.5325825827398358,-0.3727789675848159,-0.6016875775763888,-0.8993002092973074,1.3395428679164032,-0.3945421160711643,1.8177891860659363,0.01147940364720856,-0.1460161810506434,1,1,0,0
0,1,0,0,0,0,-1.0,-1.0,0.9478274870593494,-1.0,-1.0,-1.0,1.4113313233098266,0.27600554218211365,-0.6857496058369223,-1.2957400705731497,0.9790597318232005,-0.7183410405785301,-0.4626668221496083,0.17203349057515196,0.6403851327042147,-0.1635097191508088,0.24856065133243482,-1.2271378486119475,-0.8796066807605721,0.6722596250580992,-0.9805904741029166,-0.7717609367352467,-0.26769805702687555,-0.5325825827398358,-0.3727789675848159,-0.6016875775763891,-0.8993002092973074,1.3395428679164032,0.9139008156958836,1.8177891860659363,1.6830566470410553,-0.1460161810506434,1,1,0,0
