an_vec_0,an_vec_1,an_vec_2,an_vec_3,an_vec_4,an_vec_5,an_vec_6,an_vec_7,an_vec_8,an_vec_9,an_vec_10,an_vec_11,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,fill_r,fill_g,fill_b,svg_fill_r,svg_fill_g,svg_fill_b,diff_fill_r,diff_fill_g,diff_fill_b,rel_height,rel_width,rel_x_position,rel_y_position,rel_x_position_to_animations,rel_y_position_to_animations,nr_paths_svg,rating_0,rating_1,rating_2,rating_3
0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.49080274,0.50125337,1.7527316,-1.2657634,-0.20912848,1.7064325,0.50908077,-0.20054018,-0.2576484,0.023684941,0.13898821,0.44312966,0.5826774,-0.6960818,-0.7385283,-0.6718222,0.7107209,1.0936095,1.2580013,0.094471574,0.6184558,0.41291708,1.0827212,0.8469766,1.2542489,0.035162754,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11259524,1.5360469,1.7293135,-0.5930841,-1.7835414,2.154962,1.9444807,-0.1390641,1.5890346,0.547201,0.66072357,-1.0017087,-0.8437078,1.1124038,1.2839643,1.3980166,-0.1699454,-2.1552725,-2.1841795,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,1.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.84442186,0.7579544,-0.00804581,1.2082123,0.9629231,0.16194406,0.009927828,0.21195889,2.7030199,0.04795664,1.4870331,4.469437,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.4205716,0.25891674,0.21484134,1.0843549,1.8336471,-0.63245,-0.13545208,0.8439597,0.30226526,1.9910593,-0.868676,-0.927675,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,-0.35191792,2.6043968,0.41163063,0.53061384,-0.003641632,0.032118544,0.25819626,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11259524,1.5360469,1.7293135,-0.5930841,-1.7835414,2.154962,1.9444807,-0.1390641,1.5890346,0.547201,0.66072357,-1.0017087,-0.8437078,1.1124038,1.2839643,1.3980166,-0.1699454,-2.1552725,-2.1841795,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.13436425,-1.0,-1.0,-1.0,-0.00804581,1.2082123,0.9629231,0.16194406,0.009927828,0.21195889,2.7030199,0.04795664,1.4870331,4.469437,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,1.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.84743375,0.76377463,-1.0,-1.0,-1.0,-1.0,0.21484134,1.0843549,1.8336471,-0.63245,-0.13545208,0.8439597,0.30226526,1.9910593,-0.868676,-0.927675,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,-0.35191792,2.6043968,0.41163063,0.53061384,-0.003641632,0.032118544,0.25819626,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.95603424,0.94782746,-1.0,-1.0,-1.0,-1.0,0.11259524,1.5360469,1.7293135,-0.5930841,-1.7835414,2.154962,1.9444807,-0.1390641,1.5890346,0.547201,0.66072357,-1.0017087,-0.8437078,1.1124038,1.2839643,1.3980166,-0.1699454,-2.1552725,-2.1841795,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,1.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.056551367,-1.0,-1.0,-0.00804581,1.2082123,0.9629231,0.16194406,0.009927828,0.21195889,2.7030199,0.04795664,1.4870331,4.469437,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.08487199,-1.0,-1.0,-1.0,0.21484134,1.0843549,1.8336471,-0.63245,-0.13545208,0.8439597,0.30226526,1.9910593,-0.868676,-0.927675,-1.1073796,-0.8526381,0.09990091,1.1124038,1.2839643,1.3980166,-2.1043031,-1.9915881,-1.0746952,-0.35191792,2.6043968,0.41163063,0.53061384,-0.003641632,0.032118544,0.25819626,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11259524,1.5360469,1.7293135,-0.5930841,-1.7835414,2.154962,1.9444807,-0.1390641,1.5890346,0.547201,0.66072357,-1.0017087,-0.8437078,1.1124038,1.2839643,1.3980166,-0.1699454,-2.1552725,-2.1841795,1.556677,2.399152,0.40211108,0.5275449,-0.014096488,0.028565288,0.25819626,1.0,1.0,1.0,0.0
